order_line_id,order_id,sku,quantity,unit_price,discount_pct,line_revenue,promo_id
SOL-971964,SO-714479,MP-1038,12,22.9,4.89,261.35,
SOL-971965,SO-714479,MP-1015,24,31.81,3.72,735.03,
SOL-971966,SO-714479,MP-1037,18,25.76,3.34,448.21,
SOL-971967,SO-714480,MP-1124,18,66.86,10.08,1082.15,
SOL-971968,SO-714480,MP-1116,12,41.46,12.08,437.44,
SOL-971969,SO-714480,MP-1012,20,18.26,11.57,322.94,
SOL-971970,SO-714480,MP-1006,38,26.64,10.99,901.04,
SOL-971971,SO-714480,MP-1011,29,28.74,10.3,747.6,
SOL-971972,SO-714481,MP-1006,17,26.4,14.11,385.49,
SOL-971973,SO-714481,MP-1005,32,26.15,13.13,726.91,
SOL-971974,SO-714481,MP-1090,20,25.61,11.63,452.62,
SOL-971975,SO-714481,MP-1014,16,62.79,12.2,882.11,
SOL-971976,SO-714482,MP-1024,16,27.73,8.92,404.09,
SOL-971977,SO-714482,MP-1052,9,63.65,8.73,522.82,
SOL-971978,SO-714482,MP-1034,11,11.73,7.83,118.93,
SOL-971979,SO-714482,MP-1036,10,35.69,7.5,330.12,
SOL-971980,SO-714483,MP-1046,9,33.65,9.1,275.29,
SOL-971981,SO-714483,MP-1047,19,40.99,9.47,705.07,
SOL-971982,SO-714483,MP-1008,8,24.5,8.99,178.38,
SOL-971983,SO-714483,MP-1051,29,47.25,11.14,1217.59,
SOL-971984,SO-714483,MP-1034,19,11.57,8.34,201.5,
SOL-971985,SO-714483,MP-1059,35,23.13,8.98,736.88,
SOL-971986,SO-714483,MP-1030,24,35.04,9.47,761.35,
SOL-971987,SO-714484,MP-1098,17,11.02,2.5,182.65,
SOL-971988,SO-714484,MP-1040,19,25.82,2.36,479.01,
SOL-971989,SO-714484,MP-1016,21,28.47,2.19,584.76,
SOL-971990,SO-714484,MP-1074,12,63.7,1.18,755.35,
SOL-971991,SO-714484,MP-1087,24,25.09,2.58,586.63,
SOL-971992,SO-714484,MP-1089,15,25.57,3.21,371.23,
SOL-971993,SO-714485,MP-1045,6,28.78,6.91,160.75,
SOL-971994,SO-714485,MP-1047,11,41.39,7.31,422,
SOL-971995,SO-714485,MP-1122,10,31.32,7.83,288.67,
SOL-971996,SO-714485,MP-1048,7,28.59,5.8,188.52,
SOL-971997,SO-714485,MP-1051,9,46.17,6.48,388.62,
SOL-971998,SO-714485,MP-1030,5,34.83,8.59,159.19,
SOL-971999,SO-714486,MP-1008,6,24.86,5.68,140.69,
SOL-972000,SO-714486,MP-1045,9,29.21,5.65,248.05,
SOL-972001,SO-714486,MP-1063,7,22.98,4.68,153.33,
SOL-972002,SO-714486,MP-1036,5,36.61,4.68,174.48,
SOL-972003,SO-714486,MP-1016,9,28.72,4.98,245.6,
SOL-972004,SO-714487,MP-1042,25,10.89,8.57,248.92,
SOL-972005,SO-714487,MP-1027,12,25.63,8.57,281.22,
SOL-972006,SO-714487,MP-1006,16,26.33,8.14,386.97,
SOL-972007,SO-714487,MP-1002,15,23.94,8.06,330.15,
SOL-972008,SO-714487,MP-1057,9,28.24,9.96,228.84,
SOL-972009,SO-714487,MP-1012,9,17.64,9.17,144.2,
SOL-972010,SO-714487,MP-1105,8,26.49,8.8,193.27,
SOL-972011,SO-714487,MP-1119,18,37.52,10.29,605.89,
SOL-972012,SO-714488,MP-1011,14,28.74,4.79,383.1,
SOL-972013,SO-714488,MP-1057,14,27.91,2.81,379.77,
SOL-972014,SO-714489,MP-1008,16,24.78,3.6,382.22,
SOL-972015,SO-714489,MP-1080,21,23.39,4.47,469.26,
SOL-972016,SO-714489,MP-1023,6,27.4,5.37,155.57,
SOL-972017,SO-714489,MP-1020,11,25.29,6.49,260.14,
SOL-972018,SO-714490,MP-1023,10,27.54,4.56,262.84,
SOL-972019,SO-714490,MP-1018,8,34.2,5.51,258.54,
SOL-972020,SO-714490,MP-1045,8,28.9,5.33,218.87,
SOL-972021,SO-714490,MP-1060,12,24.76,4.43,283.95,
SOL-972022,SO-714490,MP-1041,11,31.56,6.56,324.39,
SOL-972023,SO-714491,MP-1018,25,33.77,11.6,746.31,
SOL-972024,SO-714491,MP-1014,21,61.72,10.8,1156.08,
SOL-972025,SO-714491,MP-1123,18,33.4,10.29,539.33,
SOL-972026,SO-714491,MP-1111,40,29.17,10.71,1041.81,
SOL-972027,SO-714491,MP-1056,33,33.22,11.36,971.73,
SOL-972028,SO-714491,MP-1015,33,31.62,11.2,926.58,
SOL-972029,SO-714491,MP-1038,17,22.77,10.79,345.32,
SOL-972030,SO-714491,MP-1131,15,30.2,11.31,401.76,
SOL-972031,SO-714492,MP-1042,16,11.11,9.04,161.69,
SOL-972032,SO-714492,MP-1008,44,24.42,11.89,946.75,
SOL-972033,SO-714492,MP-1007,30,21.7,10.45,582.94,
SOL-972034,SO-714492,MP-1013,58,33.84,9.91,"1,768.18",
SOL-972035,SO-714492,MP-1046,14,33.44,9.98,421.46,
SOL-972036,SO-714492,MP-1073,11,35.27,10.97,345.4,
SOL-972037,SO-714493,MP-1109,45,10.62,12.22,419.52,
SOL-972038,SO-714493,MP-1107,32,11.92,11.83,336.32,
SOL-972039,SO-714493,MP-1036,23,35.39,12.94,708.64,
SOL-972040,SO-714493,MP-1048,31,29.11,11.67,797.13,
SOL-972041,SO-714494,MP-1020,4,24.39,1.86,95.75,
SOL-972042,SO-714494,MP-1031,8,46.1,1.66,362.69,
SOL-972043,SO-714494,MP-1038,11,23,1.1,250.21,
SOL-972044,SO-714494,MP-1075,6,62.05,1.03,368.45,
SOL-972045,SO-714495,MP-1088,21,24.74,8.26,476.64,
SOL-972046,SO-714495,MP-1032,15,32.59,6.24,458.37,
SOL-972047,SO-714495,MP-1051,12,47.72,4.92,544.48,
SOL-972048,SO-714495,MP-1023,10,27.33,7.88,251.77,
SOL-972049,SO-714496,MP-1064,8,27.48,2.61,214.1,
SOL-972050,SO-714496,MP-1046,9,33.07,2.1,291.39,
SOL-972051,SO-714496,MP-1033,13,43.53,1.76,555.94,
SOL-972052,SO-714496,MP-1020,11,24.4,2.82,260.84,
SOL-972053,SO-714497,MP-1022,12,19.77,2.09,232.28,
SOL-972054,SO-714497,MP-1012,11,17.78,2.31,191.06,
SOL-972055,SO-714497,MP-1074,6,63.66,3.38,369.06,
SOL-972056,SO-714498,MP-1025,30,25.98,15.95,655.06,
SOL-972057,SO-714498,MP-1023,25,27.66,13.24,599.95,
SOL-972058,SO-714498,MP-1001,34,16.34,13.82,478.78,
SOL-972059,SO-714498,MP-1070,10,17.42,14.84,148.35,
SOL-972060,SO-714498,MP-1039,19,27.11,16.12,432.04,
SOL-972061,SO-714499,MP-1021,13,31.41,4.59,389.58,
SOL-972062,SO-714499,MP-1101,15,12.41,4.49,177.79,
SOL-972063,SO-714499,MP-1037,13,24.8,4.38,308.29,
SOL-972064,SO-714499,MP-1065,12,26.82,3.02,312.11,
SOL-972065,SO-714499,MP-1011,12,28.48,5.35,323.47,
SOL-972066,SO-714499,MP-1121,20,33.07,2.75,643.24,
SOL-972067,SO-714500,MP-1006,8,26.08,2.57,203.28,
SOL-972068,SO-714500,MP-1122,11,31.34,3.81,331.62,
SOL-972069,SO-714500,MP-1047,17,40.56,3.44,665.77,
SOL-972070,SO-714501,MP-1091,9,44.01,5.17,375.61,
SOL-972071,SO-714501,MP-1012,8,18.1,4.46,138.34,
SOL-972072,SO-714501,MP-1094,13,42.24,3.12,532.01,
SOL-972073,SO-714501,MP-1101,6,12.68,3.78,73.2,
SOL-972074,SO-714502,MP-1035,8,12.15,2.69,94.59,
SOL-972075,SO-714502,MP-1048,8,29,3.99,222.75,
SOL-972076,SO-714502,MP-1102,6,20.61,4.56,118.02,
SOL-972077,SO-714502,MP-1020,14,24.8,3.35,335.55,
SOL-972078,SO-714503,MP-1025,18,25.9,4.97,443.02,
SOL-972079,SO-714503,MP-1009,20,18.16,3.65,349.93,
SOL-972080,SO-714503,MP-1052,12,63.47,3.11,737.94,
SOL-972081,SO-714503,MP-1048,17,28.59,2.21,475.3,
SOL-972082,SO-714504,MP-1102,15,21.16,3.32,306.87,
SOL-972083,SO-714504,MP-1010,25,18.12,3.15,438.71,
SOL-972084,SO-714504,MP-1005,26,25.63,2.85,647.36,
SOL-972085,SO-714505,MP-1035,11,12.3,3.37,130.74,
SOL-972086,SO-714505,MP-1009,9,17.91,6.48,150.74,
SOL-972087,SO-714505,MP-1047,16,41.49,6.32,621.86,
SOL-972088,SO-714506,MP-1064,6,27.5,0,165,
SOL-972089,SO-714506,MP-1108,8,10.71,2.39,83.63,
SOL-972090,SO-714506,MP-1020,4,24.87,2.41,97.08,
SOL-972091,SO-714506,MP-1017,4,46.06,3.34,178.09,
SOL-972092,SO-714507,MP-1091,19,44.94,5.04,810.8,
SOL-972093,SO-714507,MP-1017,22,45.54,5.56,946.2,
SOL-972094,SO-714507,MP-1083,12,30.05,4.99,342.61,
SOL-972095,SO-714508,MP-1011,20,28.53,1.74,560.67,
SOL-972096,SO-714508,MP-1003,18,17.16,1.1,305.47,
SOL-972097,SO-714509,MP-1012,20,18.2,8.64,332.54,
SOL-972098,SO-714509,MP-1049,16,36.36,11.96,512.18,
SOL-972099,SO-714509,MP-1065,26,27.05,10.51,629.38,
SOL-972100,SO-714509,MP-1002,18,23.57,10.29,380.61,
SOL-972101,SO-714509,MP-1074,30,64.24,10.13,1731.89,
SOL-972102,SO-714509,MP-1076,24,29.96,11.61,635.57,
SOL-972103,SO-714510,MP-1045,15,29.03,2.28,425.54,
SOL-972104,SO-714510,MP-1074,15,63.76,3.29,924.94,
SOL-972105,SO-714510,MP-1118,36,39.94,10,1294.06,PROMO-309
SOL-972106,SO-714511,MP-1052,59,63.35,14.15,3208.73,
SOL-972107,SO-714511,MP-1098,11,11.39,12.73,109.34,
SOL-972108,SO-714511,MP-1025,18,25.42,14.07,393.2,
SOL-972109,SO-714511,MP-1020,36,24.88,13.9,771.22,
SOL-972110,SO-714511,MP-1064,18,27.92,14,432.21,
SOL-972111,SO-714512,MP-1114,33,39.75,15.82,1104.19,
SOL-972112,SO-714512,MP-1039,18,26.83,13.93,415.67,
SOL-972113,SO-714512,MP-1005,32,25.41,13.86,700.46,
SOL-972114,SO-714512,MP-1017,38,45.22,13.91,1479.26,
SOL-972115,SO-714512,MP-1037,34,25.37,14.61,736.52,
SOL-972116,SO-714513,MP-1013,25,33.41,9.82,753.21,
SOL-972117,SO-714513,MP-1007,11,21.71,9.03,217.25,
SOL-972118,SO-714513,MP-1040,26,26.33,9.13,622.07,
SOL-972119,SO-714513,MP-1109,18,10.42,10.15,168.52,
SOL-972120,SO-714513,MP-1047,16,40.78,9.16,592.7,
SOL-972121,SO-714513,MP-1018,12,33.45,8.87,365.81,
SOL-972122,SO-714514,MP-1065,14,27.19,14.53,325.33,
SOL-972123,SO-714514,MP-1048,18,29.24,13.12,457.29,
SOL-972124,SO-714514,MP-1008,13,24.89,13.05,281.34,
SOL-972125,SO-714514,MP-1009,17,17.69,13.23,260.94,
SOL-972126,SO-714515,MP-1036,18,36.29,7.3,605.56,
SOL-972127,SO-714515,MP-1116,13,41.82,7.75,501.53,
SOL-972128,SO-714515,MP-1113,16,33.67,9.06,489.9,
SOL-972129,SO-714515,MP-1078,9,40.62,9.52,330.77,
SOL-972130,SO-714515,MP-1047,11,41.01,8.84,411.23,
SOL-972131,SO-714516,MP-1018,15,35.15,3.29,509.91,
SOL-972132,SO-714516,MP-1013,16,35.2,3.91,541.16,
SOL-972133,SO-714516,MP-1029,14,38.02,3.43,514.03,
SOL-972134,SO-714516,MP-1052,6,64.11,3.56,370.98,
SOL-972135,SO-714517,MP-1085,15,27.65,3.35,400.88,
SOL-972136,SO-714517,MP-1103,17,22.2,3.59,363.85,
SOL-972137,SO-714517,MP-1023,19,26.68,3.14,490.98,
SOL-972138,SO-714517,MP-1012,19,17.85,4.61,323.53,
SOL-972139,SO-714517,MP-1063,13,22.85,2.33,290.14,
SOL-972140,SO-714518,MP-1038,30,22.98,15.83,580.29,
SOL-972141,SO-714518,MP-1036,16,35.34,15.07,480.24,
SOL-972142,SO-714518,MP-1056,29,33.08,15.43,811.34,
SOL-972143,SO-714518,MP-1104,24,26.46,15.58,536.13,
SOL-972144,SO-714519,MP-1012,9,17.9,2.75,156.67,
SOL-972145,SO-714519,MP-1047,7,40.6,2.15,278.08,
SOL-972146,SO-714519,MP-1009,15,17.9,2.04,263.01,
SOL-972147,SO-714520,MP-1079,15,42.38,3.27,614.9,
SOL-972148,SO-714520,MP-1005,12,26.27,3.8,303.27,
SOL-972149,SO-714521,MP-1034,30,11.57,4.05,333.04,
SOL-972150,SO-714521,MP-1016,10,27.9,2.92,270.84,
SOL-972151,SO-714522,MP-1130,10,28.98,11.92,255.27,
SOL-972152,SO-714522,MP-1018,34,33.88,12.13,1012.14,
SOL-972153,SO-714522,MP-1115,42,39.49,12.4,1452.85,
SOL-972154,SO-714522,MP-1001,17,16.49,12.21,246.09,
SOL-972155,SO-714523,MP-1038,21,23.15,10.74,433.95,
SOL-972156,SO-714523,MP-1005,41,26,12.47,933.12,
SOL-972157,SO-714523,MP-1014,9,60.3,12.98,472.24,
SOL-972158,SO-714523,MP-1012,12,18.17,12.15,191.56,
SOL-972159,SO-714523,MP-1098,8,11.24,13.67,77.62,
SOL-972160,SO-714523,MP-1037,20,25.46,12.28,446.67,
SOL-972161,SO-714524,MP-1076,16,29.36,8.01,432.11,
SOL-972162,SO-714524,MP-1059,11,23.29,6.15,240.43,
SOL-972163,SO-714524,MP-1017,10,45.37,7.93,417.73,
SOL-972164,SO-714524,MP-1019,10,27.77,7.62,256.54,
SOL-972165,SO-714524,MP-1108,7,10.62,8.02,68.38,
SOL-972166,SO-714524,MP-1131,8,30.94,8.33,226.91,
SOL-972167,SO-714525,MP-1008,18,24.43,2.16,430.26,
SOL-972168,SO-714525,MP-1051,15,46.72,2.91,680.43,
SOL-972169,SO-714525,MP-1071,13,18.63,2.45,236.27,
SOL-972170,SO-714525,MP-1108,17,10.64,2.4,176.54,
SOL-972171,SO-714525,MP-1047,17,41.03,2.79,678.04,
SOL-972172,SO-714526,MP-1090,4,26.04,8.19,95.63,
SOL-972173,SO-714526,MP-1016,11,28.35,7.91,287.18,
SOL-972174,SO-714526,MP-1099,12,11.66,7.12,129.96,
SOL-972175,SO-714526,MP-1093,8,44.28,8.79,323.11,
SOL-972176,SO-714527,MP-1004,13,12.88,2.59,163.1,
SOL-972177,SO-714527,MP-1073,7,35.84,2.07,245.69,
SOL-972178,SO-714527,MP-1116,8,42.71,2.84,331.97,
SOL-972179,SO-714527,MP-1076,12,30.14,2.76,351.71,
SOL-972180,SO-714527,MP-1051,19,46.5,3.45,853.05,
SOL-972181,SO-714528,MP-1048,12,29.09,5.67,329.29,
SOL-972182,SO-714528,MP-1101,11,12.42,6.94,127.14,
SOL-972183,SO-714528,MP-1080,11,23.83,4.47,250.4,
SOL-972184,SO-714528,MP-1038,14,23.18,6.19,304.45,
SOL-972185,SO-714528,MP-1113,9,33.69,4.9,288.36,
SOL-972186,SO-714529,MP-1040,15,26.3,7.48,364.98,
SOL-972187,SO-714529,MP-1105,28,26.13,7.71,675.22,
SOL-972188,SO-714529,MP-1019,26,26.77,5.6,657.02,
SOL-972189,SO-714529,MP-1076,24,30.29,7,676.09,
SOL-972190,SO-714530,MP-1115,18,38.18,11.82,606.03,
SOL-972191,SO-714530,MP-1017,14,45.76,11.92,564.29,
SOL-972192,SO-714530,MP-1125,16,62.97,10.73,899.42,
SOL-972193,SO-714530,MP-1020,19,24.67,11.36,415.49,
SOL-972194,SO-714530,MP-1077,29,28.74,11.32,739.1,
SOL-972195,SO-714530,MP-1014,26,61,10.37,1421.46,
SOL-972196,SO-714531,MP-1061,11,28.78,5.73,298.45,
SOL-972197,SO-714531,MP-1007,19,21.82,4.48,396.02,
SOL-972198,SO-714531,MP-1048,10,29.46,5.02,279.8,
SOL-972199,SO-714532,MP-1056,4,33.35,10.89,118.88,
SOL-972200,SO-714532,MP-1126,16,70.02,11.65,989.81,
SOL-972201,SO-714532,MP-1082,10,29.05,11.06,258.37,
SOL-972202,SO-714532,MP-1129,10,30.01,10.95,267.24,
SOL-972203,SO-714532,MP-1008,8,24.72,9.94,178.1,
SOL-972204,SO-714532,MP-1016,5,28.79,10.51,128.82,
SOL-972205,SO-714532,MP-1072,8,34.07,11.63,240.86,
SOL-972206,SO-714533,MP-1047,10,41.18,1.61,405.18,
SOL-972207,SO-714533,MP-1051,12,46.2,4.09,531.74,
SOL-972208,SO-714533,MP-1052,15,62.92,2.26,922.5,
SOL-972209,SO-714534,MP-1008,18,24.37,12.44,384.08,
SOL-972210,SO-714534,MP-1014,24,61.34,12.65,1285.86,
SOL-972211,SO-714534,MP-1004,28,12.91,11.07,321.46,
SOL-972212,SO-714534,MP-1080,14,23.61,13.52,285.84,
SOL-972213,SO-714534,MP-1009,22,17.78,12.53,342.15,
SOL-972214,SO-714534,MP-1072,28,34.48,12.83,841.55,
SOL-972215,SO-714534,MP-1117,20,39.48,11.67,697.48,
SOL-972216,SO-714535,MP-1114,13,40.44,11.31,466.26,
SOL-972217,SO-714535,MP-1106,16,11.16,11.07,158.79,
SOL-972218,SO-714535,MP-1024,26,28.27,10.64,656.84,
SOL-972219,SO-714535,MP-1032,15,32.28,11.71,427.52,
SOL-972220,SO-714535,MP-1005,11,25.82,10.6,253.91,
SOL-972221,SO-714536,MP-1058,19,31.62,3.99,576.83,
SOL-972222,SO-714536,MP-1012,12,18.05,3.17,209.74,
SOL-972223,SO-714536,MP-1011,17,28.89,3.23,475.28,
SOL-972224,SO-714536,MP-1072,15,34.77,3.16,505.08,
SOL-972225,SO-714536,MP-1116,8,41.62,1.92,326.55,
SOL-972226,SO-714537,MP-1076,6,30.15,1.7,177.82,
SOL-972227,SO-714537,MP-1037,12,25.6,0.85,304.59,
SOL-972228,SO-714537,MP-1131,12,30.62,0.27,366.46,
SOL-972229,SO-714537,MP-1042,7,10.82,1.59,74.54,
SOL-972230,SO-714538,MP-1089,16,25.63,0.64,407.44,
SOL-972231,SO-714538,MP-1016,18,28.83,1.75,509.85,
SOL-972232,SO-714538,MP-1108,13,10.53,1.94,134.23,
SOL-972233,SO-714538,MP-1037,12,25,1.47,295.6,
SOL-972234,SO-714538,MP-1125,9,63.09,1.89,557.1,
SOL-972235,SO-714539,MP-1039,28,27.15,4.09,729.11,
SOL-972236,SO-714539,MP-1042,14,11.1,4.52,148.38,
SOL-972237,SO-714539,MP-1018,16,33.98,2.64,529.31,
SOL-972238,SO-714539,MP-1085,18,27.28,3.16,475.5,
SOL-972239,SO-714539,MP-1038,13,23.17,3.3,291.27,
SOL-972240,SO-714540,MP-1042,24,10.79,9.95,233.19,
SOL-972241,SO-714540,MP-1047,25,41.54,10.92,925.05,
SOL-972242,SO-714540,MP-1121,13,32.73,10.49,380.86,
SOL-972243,SO-714540,MP-1078,24,40.09,10.52,860.97,
SOL-972244,SO-714541,MP-1020,10,24.65,3.29,238.39,
SOL-972245,SO-714541,MP-1056,14,32.98,3.47,445.68,
SOL-972246,SO-714541,MP-1037,23,25.72,4.49,564.98,
SOL-972247,SO-714541,MP-1010,16,18.09,4.51,276.4,
SOL-972248,SO-714541,MP-1012,14,17.61,4.35,235.81,
SOL-972249,SO-714542,MP-1011,22,27.97,12.08,540.99,
SOL-972250,SO-714542,MP-1063,23,22.86,14.21,451.08,
SOL-972251,SO-714542,MP-1075,21,63.49,13.7,1150.69,
SOL-972252,SO-714542,MP-1125,29,63.46,14.18,1579.47,
SOL-972253,SO-714542,MP-1037,28,24.86,13.63,601.22,
SOL-972254,SO-714542,MP-1051,24,46.61,13.88,963.39,
SOL-972255,SO-714542,MP-1020,16,24.83,11.56,351.35,
SOL-972256,SO-714543,MP-1052,23,65.5,11.54,1332.68,
SOL-972257,SO-714543,MP-1008,20,23.98,10.51,429.18,
SOL-972258,SO-714543,MP-1083,12,30.43,11.65,322.61,
SOL-972259,SO-714543,MP-1039,13,26.94,11.25,310.84,
SOL-972260,SO-714544,MP-1057,12,28.41,5.5,322.17,
SOL-972261,SO-714544,MP-1043,16,10.66,8.55,155.98,
SOL-972262,SO-714544,MP-1046,19,33.94,6.82,600.88,
SOL-972263,SO-714544,MP-1036,20,35.38,7.12,657.25,
SOL-972264,SO-714544,MP-1020,6,24.82,6.98,138.53,
SOL-972265,SO-714544,MP-1009,12,18.08,7.4,200.91,
SOL-972266,SO-714544,MP-1080,13,23.41,7.27,282.21,
SOL-972267,SO-714545,MP-1085,14,27.12,1.85,372.65,
SOL-972268,SO-714545,MP-1128,6,33.75,1.82,198.81,
SOL-972269,SO-714545,MP-1059,9,23.58,1.81,208.38,
SOL-972270,SO-714545,MP-1075,7,62.77,3.04,426.05,
SOL-972271,SO-714546,MP-1012,23,18.13,15.27,353.31,
SOL-972272,SO-714546,MP-1008,40,24.09,15.77,811.62,
SOL-972273,SO-714546,MP-1077,19,28.21,12.79,467.44,
SOL-972274,SO-714546,MP-1030,20,35.75,13.84,616.07,
SOL-972275,SO-714546,MP-1014,18,60.49,13.86,937.9,
SOL-972276,SO-714546,MP-1033,16,42.72,13.91,588.46,
SOL-972277,SO-714547,MP-1003,19,17.05,9.01,294.78,
SOL-972278,SO-714547,MP-1097,14,30.61,8.46,392.28,
SOL-972279,SO-714547,MP-1085,9,27.03,9.39,220.44,
SOL-972280,SO-714547,MP-1101,4,12.21,8.08,44.9,
SOL-972281,SO-714547,MP-1054,7,36.03,8.69,230.3,
SOL-972282,SO-714547,MP-1044,7,21.42,8.66,136.95,
SOL-972283,SO-714548,MP-1057,14,27.62,8.46,353.96,
SOL-972284,SO-714548,MP-1129,8,30.31,8.71,221.37,
SOL-972285,SO-714548,MP-1036,8,34.93,7.99,257.1,
SOL-972286,SO-714548,MP-1104,7,26.08,9.23,165.71,
SOL-972287,SO-714548,MP-1012,32,17.79,8.93,518.47,
SOL-972288,SO-714548,MP-1116,21,41.24,7.61,800.14,
SOL-972289,SO-714549,MP-1081,4,24.27,10.59,86.8,
SOL-972290,SO-714549,MP-1042,12,10.92,9.07,119.16,
SOL-972291,SO-714549,MP-1064,12,27.6,10.62,296.01,
SOL-972292,SO-714549,MP-1044,4,21.32,11.23,75.7,
SOL-972293,SO-714549,MP-1043,9,10.65,9.95,86.31,
SOL-972294,SO-714549,MP-1036,5,35.14,10.05,158.04,
SOL-972295,SO-714550,MP-1044,19,21.29,11.72,357.12,
SOL-972296,SO-714550,MP-1012,10,18.27,13.08,158.79,
SOL-972297,SO-714550,MP-1046,36,33.21,13.69,1031.91,
SOL-972298,SO-714550,MP-1092,20,41.45,12.23,727.61,
SOL-972299,SO-714550,MP-1038,23,22.53,13.88,446.29,
SOL-972300,SO-714551,MP-1109,24,10.33,1.23,244.87,
SOL-972301,SO-714551,MP-1019,8,27.48,2.53,214.27,
SOL-972302,SO-714551,MP-1065,17,27.15,1.35,455.31,
SOL-972303,SO-714552,MP-1061,16,28.64,11.44,405.83,
SOL-972304,SO-714552,MP-1049,22,36.06,12.24,696.19,
SOL-972305,SO-714552,MP-1097,27,30.4,12.05,721.9,
SOL-972306,SO-714552,MP-1016,12,27.81,11.87,294.12,
SOL-972307,SO-714552,MP-1012,16,18.15,12.74,253.41,
SOL-972308,SO-714553,MP-1098,16,11.34,10.59,162.23,
SOL-972309,SO-714553,MP-1038,24,23.18,10.13,499.95,
SOL-972310,SO-714553,MP-1011,16,28.45,9.09,413.84,
SOL-972311,SO-714553,MP-1056,22,33.75,9.25,673.8,
SOL-972312,SO-714553,MP-1001,53,16.46,10.6,779.95,
SOL-972313,SO-714554,MP-1024,8,27.1,2.92,210.46,
SOL-972314,SO-714554,MP-1038,9,22.64,4.38,194.84,
SOL-972315,SO-714554,MP-1037,12,25.58,3.73,295.5,
SOL-972316,SO-714554,MP-1034,10,11.63,2.84,112.99,
SOL-972317,SO-714555,MP-1038,15,22.61,2.34,331.2,
SOL-972318,SO-714555,MP-1022,11,19.71,3.25,209.76,
SOL-972319,SO-714555,MP-1008,7,24.74,2.41,169,
SOL-972320,SO-714555,MP-1034,6,11.71,3.9,67.52,
SOL-972321,SO-714555,MP-1080,8,23.72,3.11,183.86,
SOL-972322,SO-714555,MP-1096,8,32.42,2.41,253.11,
SOL-972323,SO-714556,MP-1015,8,31.44,9.12,228.58,
SOL-972324,SO-714556,MP-1038,8,23.32,8.71,170.3,
SOL-972325,SO-714556,MP-1112,17,32.39,8.84,501.95,
SOL-972326,SO-714556,MP-1008,12,24.36,9.79,263.69,
SOL-972327,SO-714556,MP-1081,6,23.59,8.77,129.13,
SOL-972328,SO-714556,MP-1108,16,10.57,8.05,155.5,
SOL-972329,SO-714556,MP-1011,17,28.18,10.16,430.4,
SOL-972330,SO-714557,MP-1014,20,61.53,5.24,1166.15,
SOL-972331,SO-714557,MP-1101,26,12.32,5.59,302.42,
SOL-972332,SO-714557,MP-1037,24,25.16,5.13,572.89,
SOL-972333,SO-714558,MP-1018,18,33.38,11.75,530.23,
SOL-972334,SO-714558,MP-1051,20,46.77,9.81,843.62,
SOL-972335,SO-714558,MP-1026,23,28.33,10.26,584.73,
SOL-972336,SO-714558,MP-1040,12,25.96,9.18,282.93,
SOL-972337,SO-714558,MP-1016,11,29.41,10.55,289.37,
SOL-972338,SO-714559,MP-1037,15,25.16,7.86,347.75,
SOL-972339,SO-714559,MP-1012,9,18.2,7.34,151.78,
SOL-972340,SO-714559,MP-1020,12,24.85,7.4,276.12,
SOL-972341,SO-714559,MP-1047,10,40.31,6.21,378.06,
SOL-972342,SO-714559,MP-1070,5,16.9,6.93,78.65,
SOL-972343,SO-714559,MP-1077,9,27.85,7.61,231.59,
SOL-972344,SO-714560,MP-1062,5,24.39,6.26,114.32,
SOL-972345,SO-714560,MP-1071,14,18.56,7.9,239.32,
SOL-972346,SO-714560,MP-1085,7,27.19,7.89,175.31,
SOL-972347,SO-714560,MP-1040,9,25.63,7.42,213.56,
SOL-972348,SO-714560,MP-1078,6,39.96,6.87,223.28,
SOL-972349,SO-714561,MP-1018,31,34.06,10.47,945.27,
SOL-972350,SO-714561,MP-1116,39,42.5,9.69,1496.95,
SOL-972351,SO-714561,MP-1102,40,21.08,9.71,761.29,
SOL-972352,SO-714561,MP-1032,13,32.09,9.67,376.82,
SOL-972353,SO-714561,MP-1009,39,17.83,10.11,625.07,
SOL-972354,SO-714561,MP-1121,14,31.96,10.09,402.29,
SOL-972355,SO-714562,MP-1025,8,25.54,9.14,185.64,
SOL-972356,SO-714562,MP-1010,26,18.09,8.2,431.79,
SOL-972357,SO-714562,MP-1080,18,24.23,9.39,395.19,
SOL-972358,SO-714562,MP-1018,15,33.94,8.78,464.39,
SOL-972359,SO-714562,MP-1089,20,24.86,10.35,445.74,
SOL-972360,SO-714562,MP-1019,18,27.39,9.39,446.73,
SOL-972361,SO-714563,MP-1117,18,39.68,12.99,621.45,
SOL-972362,SO-714563,MP-1042,11,10.78,12.22,104.09,
SOL-972363,SO-714563,MP-1113,14,33.85,12.43,415.01,
SOL-972364,SO-714563,MP-1025,9,25.54,11.79,202.76,
SOL-972365,SO-714564,MP-1093,29,44.47,4.13,1236.42,
SOL-972366,SO-714564,MP-1047,12,41.98,3.81,484.56,
SOL-972367,SO-714564,MP-1077,30,28.29,3.6,818.12,
SOL-972368,SO-714564,MP-1098,14,11.37,3.94,152.91,
SOL-972369,SO-714564,MP-1011,28,28.27,4.29,757.58,
SOL-972370,SO-714564,MP-1016,27,28.57,5.33,730.3,
SOL-972371,SO-714565,MP-1017,25,45.67,10.23,1024.91,
SOL-972372,SO-714565,MP-1075,36,62.45,9.63,2031.66,
SOL-972373,SO-714565,MP-1079,24,42.79,9.83,926.02,
