customer_id,customer_name,channel,region,city,credit_terms_days,rep_id,rebate_pct,onboarded_date
CUS-5251,Gqeberha Spaza 83,General Trade,Western Cape,Pretoria,60,REP-103,0,2021-01-06
CUS-5252,Cape Town Spaza 28,General Trade,Eastern Cape,Johannesburg,30,REP-110,0,2022-09-04
CUS-5253,Gqeberha Mini Market 73,General Trade,Free State,Umlazi,14,REP-111,0,2020-04-25
CUS-5254,Cape Town Spaza 39,General Trade,Mpumalanga,Umlazi,14,REP-106,0,2020-11-28
CUS-5255,Mbombela General Dealer 65,General Trade,Mpumalanga,Tembisa,60,REP-112,0,2019-03-28
CUS-5256,Soweto Kwikshop 10,GENERAL TRADE,Western Cape,Durban,60,REP-103,0,2018-08-14
CUS-5257,Polokwane General Dealer 97,GENERAL TRADE,Eastern Cape,Gqeberha,45,REP-110,0,2021-01-16
CUS-5258,Tembisa Kwikshop 40,General Trade,Eastern Cape,Cape Town,60,REP-110,0,2018-08-17
CUS-5259,Cape Town Mini Market 55,General Trade,KwaZulu-Natal,Umlazi,30,REP-108,0,2022-02-04
CUS-5260,Polokwane General Dealer 25,General Trade,Mpumalanga,East London,30,REP-112,0,2019-05-07
CUS-5261,Vereeniging General Dealer 78,General Trade,Free State,Johannesburg,30,REP-105,0,2019-12-18
CUS-5262,East London General Dealer 47,General Trade,Eastern Cape,Khayelitsha,30,REP-110,0,2023-06-21
CUS-5263,East London Trading Store 38 ,GENERAL TRADE,Eastern Cape,East London,14,REP-104,0,2022-09-16
CUS-5264,Rustenburg General Dealer 51,General Trade,Eastern Cape,Mbombela,30,REP-104,0,2018-11-03
CUS-5265,Khayelitsha General Dealer 96,General Trade,Eastern Cape,Polokwane,30,REP-110,0,2021-01-07
CUS-5266,Soweto Mini Market 95,General Trade,Free State,Durban,60,REP-105,0,2017-10-28
CUS-5267,Rustenburg Trading Store 77,general trade,Eastern Cape,Khayelitsha,45,REP-110,0,2018-04-03
CUS-5268,Johannesburg Spaza 68,General Trade,Western Cape,Vereeniging,45,REP-109,0,2018-02-25
CUS-5269,Johannesburg Tuck Shop 19,General Trade,Gauteng,Vereeniging,30,REP-107,0,2019-11-29
CUS-5270,Umlazi Mini Market 69,GENERAL TRADE,Mpumalanga,Vereeniging,30,REP-112,0,2018-02-08
CUS-5271,Cape Town Superette 66,General Trade,Gauteng,Polokwane,45,REP-101,0,2018-03-04
CUS-5272,Soweto Kwikshop 47,General Trade,Mpumalanga,Rustenburg,30,REP-106,0,2023-12-22
CUS-5273,Pretoria Corner Store 39,General Trade,Free State,East London,60,REP-105,0,2018-06-03
CUS-5274,Soweto Tuck Shop 15,General Trade,Gauteng,Vereeniging,45,REP-107,0,2020-11-08
CUS-5275,Polokwane Tuck Shop 71,General Trade,Free State,Johannesburg,30,REP-111,0,2024-04-22
CUS-5276,Soweto General Dealer 44,General Trade,KwaZulu-Natal,Gqeberha,14,REP-102,0,2022-11-01
CUS-5277,Gqeberha Mini Market 62,General Trade,Gauteng,Vereeniging,30,REP-101,0,2024-03-06
CUS-5278,Gqeberha Corner Store 22,General Trade,Free State,Bloemfontein,30,REP-111,0,2018-12-14
CUS-5279,Gqeberha Trading Store 29,General Trade,Mpumalanga,Vereeniging,45,REP-112,0,2022-06-11
CUS-5280,Durban Tuck Shop 36,General Trade,KwaZulu-Natal,Johannesburg,30,REP-108,0,2018-07-09
CUS-5281,Johannesburg Trading Store 97,General Trade,Eastern Cape,Cape Town,30,REP-104,0,2023-05-04
CUS-5282,Polokwane Trading Store 85,General Trade,Western Cape,Durban,30,REP-109,0,2020-01-26
CUS-5283,Umlazi Tuck Shop 28,General Trade,Eastern Cape,Soweto,14,REP-104,0,2019-01-01
CUS-5284,Vereeniging Trading Store 32,General Trade,Western Cape,Gqeberha,45,REP-109,0,2020-10-01
CUS-5285,East London Corner Store 20,General Trade,Eastern Cape,Tembisa,45,REP-104,0,2017-09-17
CUS-5286,Cape Town Corner Store 30,General Trade,Eastern Cape,Gqeberha,45,REP-110,0,2021-10-06
CUS-5287,Tembisa Corner Store 31,General Trade,Free State,Umlazi,45,REP-105,0,2017-11-19
CUS-5288,East London Mini Market 96,General Trade,Free State,Cape Town,30,REP-111,0,2018-06-21
CUS-5289,Umlazi Mini Market 83,General Trade,Free State,Bloemfontein,30,REP-111,0,2019-01-05
CUS-5290,Cape Town Superette 32,General Trade,Eastern Cape,Cape Town,30,REP-104,0,2019-06-10
CUS-5291,Rustenburg Corner Store 64,General Trade,Free State,Pretoria,45,REP-111,0,2020-02-01
CUS-5292,Khayelitsha Mini Market 71,General Trade,KwaZulu-Natal,Cape Town,30,REP-108,0,2023-04-12
CUS-5293,Khayelitsha Tuck Shop 4,General Trade,KwaZulu-Natal,Johannesburg,60,REP-102,0,2018-10-01
CUS-5294,Gqeberha Spaza 98,General Trade,Free State,Pretoria,14,REP-111,0,2024-05-07
CUS-5295,Polokwane Trading Store 55,GENERAL TRADE,Eastern Cape,Pretoria,30,REP-110,0,2019-03-21
CUS-5296,Bloemfontein Trading Store 33,General Trade,Free State,East London,45,REP-105,0,2019-06-29
CUS-5297,Johannesburg Trading Store 43,General Trade,Mpumalanga,Rustenburg,60,REP-112,0,2021-01-05
CUS-5298,Vereeniging Spaza 4,General Trade,Gauteng,Khayelitsha,30,REP-107,0,2023-02-18
CUS-5299,Cape Town Tuck Shop 9,General Trade,Western Cape,Soweto,30,REP-109,0,2021-07-08
CUS-5300,Tembisa Mini Market 27,General Trade,Eastern Cape,Bloemfontein,30,REP-104,0,2019-09-15
CUS-5301,  Tembisa Superette 43,General Trade,Mpumalanga,Polokwane,45,REP-112,0,2020-08-11
CUS-5302,  Cape Town Trading Store 44,General Trade,Mpumalanga,Pretoria,30,REP-112,0,2022-10-23
CUS-5303,Bloemfontein Superette 85,General Trade,Free State,Durban,45,REP-111,0,2019-08-11
CUS-5304,Mbombela Tuck Shop 62 ,General Trade,Free State,Johannesburg,30,REP-111,0,2023-02-10
CUS-5305,Polokwane Tuck Shop 89,General Trade,Western Cape,Soweto,30,REP-109,0,2019-12-31
CUS-5306,Pretoria Superette 25,General Trade,Western Cape,Khayelitsha,30,REP-109,0,2022-11-02
CUS-5307,  Soweto Corner Store 41,General Trade,Eastern Cape,Khayelitsha,14,REP-110,0,2022-08-10
CUS-5308,Tembisa Superette 39,GENERAL TRADE,KwaZulu-Natal,East London,30,REP-108,0,2023-07-31
CUS-5309,Khayelitsha General Dealer 34,GENERAL TRADE,KwaZulu-Natal,Durban,14,REP-102,0,2020-03-25
CUS-5310,Cape Town Corner Store 26,General Trade,Free State,Soweto,60,REP-105,0,2017-08-23
CUS-5311,East London Kwikshop 88,General Trade,Mpumalanga,Khayelitsha,60,REP-112,0,2021-06-30
CUS-5312,Bloemfontein Kwikshop 20,General Trade,Mpumalanga,Polokwane,30,REP-112,0,2018-03-29
CUS-5313,Bloemfontein Superette 25 ,General Trade,Gauteng,Polokwane,30,REP-101,0,2021-05-16
CUS-5314,Khayelitsha Tuck Shop 39,General Trade,Free State,Umlazi,30,REP-111,0,2018-05-25
CUS-5315,Soweto Spaza 72 ,GENERAL TRADE,Western Cape,Khayelitsha,30,REP-103,0,2020-11-24
CUS-5316,Cape Town Kwikshop 76,General Trade,Free State,East London,30,REP-111,0,2023-05-05
CUS-5317,Pretoria Mini Market 82,General Trade,Free State,Khayelitsha,30,REP-111,0,2017-12-08
CUS-5318,Umlazi Mini Market 84,GENERAL TRADE,Mpumalanga,Polokwane,30,REP-106,0,2022-01-01
CUS-5319,  Rustenburg General Dealer 9,General Trade,Western Cape,East London,14,REP-103,0,2024-05-03
CUS-5320,Johannesburg Superette 81,General Trade,Mpumalanga,Mbombela,30,REP-106,0,2022-03-06
CUS-5321,Gqeberha Superette 75,General Trade,Eastern Cape,Pretoria,30,REP-104,0,2022-10-27
CUS-5322,  Gqeberha Tuck Shop 21,General Trade,Eastern Cape,Soweto,45,REP-104,0,2022-04-02
CUS-5323,Gqeberha Kwikshop 43,GENERAL TRADE,Free State,Vereeniging,30,REP-105,0,2017-08-24
CUS-5324,Cape Town Corner Store 8,General Trade,KwaZulu-Natal,Johannesburg,14,REP-102,0,2023-04-04
CUS-5325,  Durban Tuck Shop 86,General Trade,Western Cape,Soweto,30,REP-109,0,2018-01-24
CUS-5326,Johannesburg General Dealer 80,GENERAL TRADE,Mpumalanga,Pretoria,30,REP-106,0,2020-05-09
CUS-5327,Cape Town Mini Market 58,General Trade,Gauteng,Tembisa,60,REP-107,0,2021-03-12
CUS-5328,Tembisa Mini Market 60,General Trade,KwaZulu-Natal,Rustenburg,30,REP-108,0,2021-03-26
CUS-5329,Pretoria Spaza 72,General Trade,Mpumalanga,Soweto,60,REP-112,0,2021-09-17
CUS-5330,  Pretoria Trading Store 85,General Trade,Free State,Rustenburg,14,REP-111,0,2021-12-28
CUS-5331,Soweto Superette 43,General Trade,KwaZulu-Natal,Vereeniging,60,REP-102,0,2019-11-11
CUS-5332,Gqeberha Superette 84,General Trade,Western Cape,Gqeberha,14,REP-103,0,2021-12-19
CUS-5333,Rustenburg Superette 66,General Trade,Western Cape,Pretoria,30,REP-103,0,2021-08-08
CUS-5334,Khayelitsha Spaza 21,General Trade,Mpumalanga,Rustenburg,45,REP-112,0,2020-10-14
CUS-5335,Soweto Trading Store 86,General Trade,Gauteng,Rustenburg,30,REP-101,0,2018-09-24
CUS-5336,Polokwane Superette 43,General Trade,KwaZulu-Natal,Pretoria,30,REP-108,0,2020-05-25
CUS-5337,Rustenburg Superette 71,General Trade,Eastern Cape,Tembisa,30,REP-104,0,2018-10-22
CUS-5338,Khayelitsha Tuck Shop 68,General Trade,Free State,Pretoria,45,REP-111,0,2019-08-14
CUS-5339,  Umlazi Spaza 3,General Trade,Free State,Durban,30,REP-105,0,2018-07-01
CUS-5340,  Umlazi Mini Market 24,General Trade,Gauteng,Mbombela,30,REP-101,0,2018-02-13
CUS-5341,Mbombela Spaza 29,GENERAL TRADE,Gauteng,Soweto,30,REP-101,0,2022-05-24
CUS-5342,  Gqeberha Trading Store 71,General Trade,Eastern Cape,Bloemfontein,60,REP-110,0,2017-10-25
CUS-5343,Tembisa Kwikshop 63,General Trade,Gauteng,Johannesburg,60,REP-107,0,2017-11-08
CUS-5344,Tembisa Mini Market 5,General Trade,Mpumalanga,Khayelitsha,60,REP-106,0,2019-09-24
CUS-5345,Bloemfontein Kwikshop 21,General Trade,Gauteng,Bloemfontein,30,REP-107,0,2020-11-21
CUS-5346,Rustenburg Mini Market 94,General Trade,Gauteng,Polokwane,30,REP-101,0,2024-01-31
CUS-5347,Vereeniging Spaza 29,General Trade,Free State,Soweto,30,REP-105,0,2017-12-18
CUS-5348,  Tembisa Tuck Shop 38,General Trade,Western Cape,Cape Town,30,REP-109,0,2019-09-08
CUS-5349,Mbombela Corner Store 9,General Trade,Mpumalanga,Rustenburg,30,REP-112,0,2019-10-10
CUS-5350,Cape Town General Dealer 33,General Trade,KwaZulu-Natal,Bloemfontein,14,REP-102,0,2019-10-25
CUS-5351,Rustenburg Superette 12,General Trade,Free State,Soweto,30,REP-105,0,2020-08-30
CUS-5352,East London Trading Store 94,General Trade,Gauteng,Durban,14,REP-107,0,2021-07-14
CUS-5353,Khayelitsha Corner Store 47,General Trade,KwaZulu-Natal,Durban,30,REP-108,0,2021-01-23
CUS-5354,Khayelitsha Superette 87,General Trade,Eastern Cape,Bloemfontein,30,REP-104,0,2018-09-02
CUS-5355,Tembisa Kwikshop 5,General Trade,Mpumalanga,Johannesburg,30,REP-112,0,2023-12-14
CUS-5356,Rustenburg Mini Market 15,General Trade,Mpumalanga,Umlazi,45,REP-106,0,2024-07-03
CUS-5357,Tembisa Corner Store 41,General Trade,Western Cape,Umlazi,30,REP-109,0,2023-07-06
CUS-5358,Mbombela Spaza 6,General Trade,KwaZulu-Natal,Rustenburg,30,REP-102,0,2018-04-27
CUS-5359,Tembisa Trading Store 4,General Trade,Western Cape,Umlazi,30,REP-109,0,2022-03-26
CUS-5360,Bloemfontein Mini Market 19,GENERAL TRADE,KwaZulu-Natal,Pretoria,45,REP-108,0,2020-01-25
CUS-5361,Vereeniging Spaza 69,General Trade,Eastern Cape,East London,60,REP-110,0,2023-10-01
CUS-5362,  Vereeniging Spaza 67,General Trade,Gauteng,Rustenburg,30,REP-107,0,2018-04-20
CUS-5363,Johannesburg Spaza 26,General Trade,Mpumalanga,Umlazi,30,REP-106,0,2019-11-14
CUS-5364,Umlazi Kwikshop 28 ,General Trade,Eastern Cape,Pretoria,45,REP-110,0,2021-08-05
CUS-5365,Vereeniging Spaza 27 ,General Trade,Gauteng,Soweto,30,REP-107,0,2021-12-17
CUS-5366,Johannesburg Kwikshop 18,General Trade,KwaZulu-Natal,East London,30,REP-102,0,2019-07-19
CUS-5367,Durban Tuck Shop 2,General Trade,KwaZulu-Natal,Rustenburg,30,REP-102,0,2022-11-09
CUS-5368,Bloemfontein Superette 33,General Trade,Western Cape,Gqeberha,14,REP-109,0,2024-06-25
CUS-5369,Durban Kwikshop 6,General Trade,Mpumalanga,Cape Town,60,REP-106,0,2019-11-22
CUS-5370,Soweto Superette 30,General Trade,Eastern Cape,Tembisa,14,REP-104,0,2021-04-21
CUS-5371,Umlazi Tuck Shop 81 ,General Trade,KwaZulu-Natal,Rustenburg,45,REP-102,0,2019-12-13
CUS-5372,Soweto General Dealer 12,General Trade,Eastern Cape,Khayelitsha,30,REP-110,0,2020-08-11
CUS-5373,Soweto Corner Store 82,General Trade,Gauteng,Cape Town,30,REP-107,0,2022-07-18
CUS-5374,Tembisa Kwikshop 35,General Trade,Eastern Cape,Vereeniging,45,REP-110,0,2024-06-16
CUS-5375,  Pretoria Kwikshop 35,General Trade,Western Cape,Cape Town,30,REP-103,0,2023-04-30
CUS-5376,Polokwane Corner Store 47,General Trade,Free State,Khayelitsha,30,REP-105,0,2017-08-31
CUS-5377,Tembisa Kwikshop 32,General Trade,Gauteng,Bloemfontein,30,REP-101,0,2018-12-26
CUS-5378,Gqeberha Tuck Shop 70,General Trade,Mpumalanga,Vereeniging,60,REP-112,0,2021-10-16
CUS-5379,Rustenburg Kwikshop 85 ,General Trade,Western Cape,Soweto,30,REP-103,0,2018-08-02
CUS-5380,Vereeniging Spaza 48,General Trade,Western Cape,Umlazi,60,REP-109,0,2017-11-14
CUS-5381,Bloemfontein General Dealer 31,General Trade,Eastern Cape,Mbombela,45,REP-104,0,2017-10-14
CUS-5382,Cape Town Tuck Shop 28,General Trade,Western Cape,Soweto,30,REP-103,0,2019-05-24
CUS-5383,Umlazi Tuck Shop 73,General Trade,Western Cape,Durban,30,REP-103,0,2021-09-23
CUS-5384,Bloemfontein Tuck Shop 82,General Trade,Western Cape,Durban,30,REP-103,0,2022-02-21
CUS-5385,Soweto Kwikshop 73,General Trade,KwaZulu-Natal,Tembisa,30,REP-102,0,2020-12-31
CUS-5386,Johannesburg Tuck Shop 25,General Trade,Western Cape,East London,60,REP-103,0,2020-02-01
CUS-5387,Tembisa Trading Store 39,General Trade,Mpumalanga,Soweto,45,REP-106,0,2022-06-06
CUS-5388,Gqeberha Superette 26,General Trade,Gauteng,Vereeniging,60,REP-101,0,2024-02-04
CUS-5389,Cape Town Mini Market 69,General Trade,Mpumalanga,Khayelitsha,30,REP-106,0,2023-11-13
CUS-5390,Umlazi Spaza 40,General Trade,Gauteng,Umlazi,30,REP-107,0,2017-12-14
CUS-5391,Khayelitsha Mini Market 47,General Trade,KwaZulu-Natal,Durban,14,REP-108,0,2021-06-30
CUS-5392,Pretoria Mini Market 48,General Trade,Free State,Soweto,30,REP-111,0,2018-09-07
CUS-5393,Umlazi Corner Store 23,General Trade,Gauteng,Johannesburg,45,REP-101,0,2023-01-25
CUS-5394,Cape Town Kwikshop 41,General Trade,Eastern Cape,Vereeniging,14,REP-104,0,2023-03-22
CUS-5395,Cape Town Mini Market 73,General Trade,Western Cape,Durban,30,REP-109,0,2019-09-13
CUS-5396,Mbombela Lodge 20,HoReCa,Eastern Cape,Vereeniging,30,REP-110,0,2018-06-25
CUS-5397,Soweto Shisanyama 26,HoReCa,Mpumalanga,Pretoria,30,REP-106,0,2019-05-08
CUS-5398,Cape Town Lodge 2,horeca,Gauteng,Umlazi,30,REP-107,0,2024-03-15
CUS-5399,Johannesburg Guest House 10,HoReCa,KwaZulu-Natal,Johannesburg,30,REP-108,0,2020-06-21
CUS-5400,Soweto Guest House 36,HoReCa,Eastern Cape,Soweto,30,REP-110,0,2022-11-07
CUS-5401,Khayelitsha Cafe 35,HORECA,Mpumalanga,Tembisa,60,REP-106,0,2019-04-15
CUS-5402,Vereeniging Takeaway 1,HoReCa,KwaZulu-Natal,Johannesburg,30,REP-108,0,2021-05-30
CUS-5403,Vereeniging Grill 23,HoReCa,Gauteng,Cape Town,30,REP-101,0,2018-05-08
CUS-5404,Polokwane Lodge 8,HoReCa,Western Cape,Rustenburg,30,REP-109,0,2018-03-17
CUS-5405,Durban Grill 31,HoReCa,Gauteng,Khayelitsha,60,REP-101,0,2018-12-01
CUS-5406,Mbombela Shisanyama 24,HoReCa,Gauteng,Johannesburg,60,REP-101,0,2020-08-15
CUS-5407,Vereeniging Bistro 22,horeca,Eastern Cape,Rustenburg,30,REP-104,0,2019-07-30
CUS-5408,Mbombela Takeaway 36,HoReCa,Western Cape,Khayelitsha,30,REP-109,0,2024-04-22
CUS-5409,Bloemfontein Canteen 16,HoReCa,Gauteng,Cape Town,60,REP-107,0,2020-01-08
CUS-5410,Cape Town Canteen 21,HoReCa,Western Cape,Cape Town,30,REP-109,0,2019-12-13
CUS-5411,Polokwane Canteen 16,HoReCa,Gauteng,Pretoria,30,REP-101,0,2023-01-16
CUS-5412,Soweto Lodge 1,horeca,Gauteng,East London,14,REP-107,0,2024-02-14
CUS-5413,Gqeberha Guest House 13,HoReCa,Free State,Mbombela,30,REP-111,0,2018-09-29
CUS-5414,Vereeniging Takeaway 39,HoReCa,Gauteng,Vereeniging,30,REP-101,0,2022-05-30
CUS-5415,Durban Shisanyama 13,HoReCa,Mpumalanga,Mbombela,45,REP-106,0,2021-03-26
CUS-5416,Khayelitsha Bistro 36,HoReCa,Western Cape,Pretoria,30,REP-103,0,2021-09-17
CUS-5417,Johannesburg Bistro 11,HoReCa,Mpumalanga,Pretoria,45,REP-106,0,2023-11-08
CUS-5418,Rustenburg Lodge 17,HORECA,KwaZulu-Natal,Pretoria,30,REP-102,0,2018-05-28
CUS-5419,Khayelitsha Grill 26,HoReCa,Free State,East London,45,REP-105,0,2018-04-25
CUS-5420,Rustenburg Shisanyama 13,HoReCa,Free State,Umlazi,30,REP-111,0,2020-10-24
CUS-5421,Johannesburg Lodge 37,HoReCa,KwaZulu-Natal,Soweto,14,REP-102,0,2019-01-22
CUS-5422,Polokwane Guest House 8,HoReCa,Mpumalanga,Johannesburg,30,REP-112,0,2017-11-30
CUS-5423,Khayelitsha Grill 16,HoReCa,KwaZulu-Natal,Johannesburg,14,REP-102,0,2018-09-16
CUS-5424,Gqeberha Takeaway 7,HoReCa,Western Cape,Khayelitsha,30,REP-109,0,2019-09-19
CUS-5425,Khayelitsha Guest House 36,HoReCa,Gauteng,Cape Town,14,REP-107,0,2022-04-28
CUS-5426,Polokwane Lodge 34,HoReCa,Mpumalanga,Soweto,30,REP-112,0,2018-09-02
CUS-5427,Khayelitsha Guest House 27,HoReCa,Gauteng,Bloemfontein,45,REP-107,0,2020-08-31
CUS-5428,Umlazi Lodge 39,HORECA,Eastern Cape,Umlazi,30,REP-110,0,2023-04-27
CUS-5429,Cape Town Grill 21,horeca,Gauteng,Johannesburg,30,REP-101,0,2024-05-14
CUS-5430,East London Bistro 32,HoReCa,KwaZulu-Natal,Soweto,30,REP-102,0,2018-11-20
CUS-5431,Rustenburg Grill 16,HoReCa,KwaZulu-Natal,Vereeniging,45,REP-108,0,2020-11-30
CUS-5432,Pretoria Lodge 18,HoReCa,Eastern Cape,Johannesburg,30,REP-104,0,2022-05-16
CUS-5433,Rustenburg Bistro 14,HoReCa,Western Cape,Mbombela,30,REP-109,0,2022-08-19
CUS-5434,Vereeniging Grill 32,HoReCa,Western Cape,Khayelitsha,30,REP-103,0,2017-07-21
CUS-5435,Tembisa Guest House 29,HoReCa,Mpumalanga,Johannesburg,45,REP-106,0,2022-02-05
CUS-5436,Bloemfontein Cafe 40,HoReCa,Free State,Durban,30,REP-111,0,2020-11-16
CUS-5437,  Khayelitsha Takeaway 4,HoReCa,KwaZulu-Natal,Polokwane,14,REP-102,0,2017-09-22
CUS-5438,Pretoria Lodge 1,HoReCa,Gauteng,Johannesburg,30,REP-101,0,2023-02-09
CUS-5439,Durban Takeaway 22,HoReCa,Gauteng,Rustenburg,45,REP-101,0,2020-04-15
CUS-5440,Soweto Grill 36,HORECA,KwaZulu-Natal,Pretoria,60,REP-102,0,2019-05-02
CUS-5441,Durban Grill 30,HoReCa,Mpumalanga,Bloemfontein,30,REP-112,0,2018-03-12
CUS-5442,Cape Town Cafe 39,HoReCa,Gauteng,Umlazi,30,REP-101,0,2024-06-17
CUS-5443,Soweto Bistro 40,HoReCa,Eastern Cape,Soweto,30,REP-104,0,2020-07-19
CUS-5444,Johannesburg Guest House 40,HoReCa,Mpumalanga,Polokwane,30,REP-106,0,2018-11-17
CUS-5445,Cape Town Canteen 40,HoReCa,Gauteng,Polokwane,60,REP-101,0,2023-11-25
CUS-5446,Umlazi Cafe 40,HoReCa,Western Cape,Pretoria,60,REP-103,0,2023-07-14
CUS-5447,Khayelitsha Grill 7,HoReCa,Mpumalanga,Khayelitsha,60,REP-106,0,2017-09-13
CUS-5448,Umlazi Canteen 12,HoReCa,Western Cape,Polokwane,30,REP-103,0,2022-02-26
CUS-5449,Pretoria Cafe 15,HORECA,KwaZulu-Natal,East London,30,REP-108,0,2022-04-26
CUS-5450,Durban Grill 31,HoReCa,Eastern Cape,Pretoria,45,REP-104,0,2022-01-18
CUS-5451,Khayelitsha Shisanyama 6,HoReCa,Eastern Cape,Cape Town,30,REP-104,0,2019-12-19
CUS-5452,Durban Grill 37 ,HoReCa,KwaZulu-Natal,Mbombela,45,REP-102,0,2024-02-06
CUS-5453,Pretoria Lodge 36,HoReCa,Western Cape,Vereeniging,14,REP-103,0,2020-04-17
CUS-5454,Johannesburg Cafe 20,HoReCa,Mpumalanga,East London,14,REP-106,0,2021-08-07
CUS-5455,Mbombela Shisanyama 3,HoReCa,KwaZulu-Natal,Khayelitsha,45,REP-108,0,2020-11-30
CUS-5456,Pretoria Lodge 21,HoReCa,Free State,Vereeniging,30,REP-105,0,2019-03-05
CUS-5457,Umlazi Lodge 37,HoReCa,KwaZulu-Natal,Pretoria,30,REP-102,0,2022-09-13
CUS-5458,Rustenburg Lodge 7,HoReCa,Eastern Cape,Rustenburg,30,REP-104,0,2018-02-11
CUS-5459,Tembisa Canteen 16,HoReCa,Mpumalanga,Soweto,30,REP-106,0,2023-01-22
CUS-5460,Umlazi Grill 12,HoReCa,Gauteng,Polokwane,30,REP-107,0,2019-08-13
CUS-5461,  East London Lodge 21,HoReCa,Mpumalanga,Rustenburg,14,REP-112,0,2020-04-10
CUS-5462,Polokwane Shisanyama 26,HoReCa,Free State,Vereeniging,60,REP-105,0,2020-04-03
CUS-5463,Rustenburg Canteen 30,HoReCa,Mpumalanga,Umlazi,60,REP-112,0,2019-12-03
CUS-5464,Tembisa Canteen 3,HoReCa,Free State,East London,45,REP-111,0,2021-03-01
CUS-5465,Tembisa Cafe 21,HoReCa,Mpumalanga,Johannesburg,14,REP-112,0,2024-06-22
CUS-5466,Rustenburg Lodge 5,HoReCa,Eastern Cape,Pretoria,14,REP-110,0,2021-07-10
CUS-5467,Khayelitsha Guest House 37,HoReCa,Western Cape,Vereeniging,45,REP-103,0,2024-07-14
CUS-5468,Polokwane Cafe 28,HoReCa,Mpumalanga,Polokwane,45,REP-112,0,2024-06-06
CUS-5469,Gqeberha Lodge 37,HoReCa,Western Cape,East London,30,REP-109,0,2018-11-27
CUS-5470,Pretoria Lodge 34,HoReCa,Mpumalanga,Johannesburg,14,REP-106,0,2019-09-19
CUS-5471,Umlazi Takeaway 28,HoReCa,Eastern Cape,Johannesburg,30,REP-110,0,2020-09-05
CUS-5472,Khayelitsha Lodge 28 ,HoReCa,Eastern Cape,Gqeberha,30,REP-104,0,2020-12-24
CUS-5473,East London Guest House 11,HORECA,Eastern Cape,Durban,30,REP-104,0,2019-08-06
CUS-5474,Polokwane Shisanyama 33,HoReCa,Eastern Cape,Bloemfontein,45,REP-110,0,2022-03-30
CUS-5475,Umlazi Shisanyama 5,horeca,KwaZulu-Natal,Tembisa,30,REP-102,0,2020-11-04
CUS-5476,Durban Canteen 16,horeca,Mpumalanga,Khayelitsha,30,REP-106,0,2024-02-27
CUS-5477,Soweto Takeaway 20,HoReCa,Western Cape,Tembisa,30,REP-103,0,2019-04-10
CUS-5478,Rustenburg Shisanyama 10,HoReCa,Gauteng,Vereeniging,30,REP-107,0,2017-11-20
CUS-5479,Khayelitsha Cafe 33 ,HoReCa,Free State,Vereeniging,60,REP-105,0,2017-12-24
CUS-5480,Johannesburg Grill 1 ,HoReCa,Mpumalanga,Gqeberha,30,REP-112,0,2017-09-02
CUS-5481,East London Grill 2,HoReCa,Eastern Cape,Tembisa,60,REP-110,0,2024-06-09
CUS-5482,Johannesburg Bistro 22,HoReCa,Western Cape,Polokwane,60,REP-103,0,2023-08-22
CUS-5483,Durban Bistro 24,HoReCa,KwaZulu-Natal,Umlazi,45,REP-102,0,2024-07-27
CUS-5484,Vereeniging Grill 22,HoReCa,Eastern Cape,Vereeniging,60,REP-110,0,2023-11-22
CUS-5485,Cape Town Shisanyama 38,horeca,Free State,Vereeniging,60,REP-105,0,2021-12-12
